title,description,salary,location
Junior Data Analyst,"Must Haves: 1-2 years of Data Analyst experience, preferably in an enterprise environmentSQL experienceExcel experienceDeveloped communication skills, both written and verbal as well as Detail-oriented and analytical Ability to use data to confidently make decisions Plusses:Digital video skills (can teach) Investigation experience  Position Summary/Job Description: On the Enterprise Fraud Prevention team, you will have the opportunity to be a part of a team that really enjoys coming to work! This is a great opportunity for thoseinterested in fraud, investigations, or law enforcement. In this role, you willuse digital tools to investigate and prevent fraud attempted against anenterprise company. Curious individuals with a passion for problem-solving andpuzzles will do well in this role! · Retrieve and analyze data in relation to fraud investigations · Reviewing transaction data for potential fraud · Assist with ongoing investigations","$22.00
            -
            $24.00","Richfield, MN"
Data Analyst,"*This is a mostly remote position with occasional site visits to Pennsylvania. Only local or semi-local (driving distance) will be considered. Must also have permanent work authorization in the United States. Sponsorship will NOT be provided*Scope of Work:Build new and/or enhance existing PowerBI dashboards supporting various DER Mgmt. work functions (to include DER Financials & Material Processes)Building & reporting out on business key performance indicatorsPerforming data aggregation, data cleansing, and data analysis for various DER Mgmt. processes& focus areas, including but not limited to o Financialso Material Tracking & Processeso End-to-End Communication Monitoring• Business support of various projects, to include regulatory & customer reportingSkillsets:Experience in data science or data analyticsExperience with SQL (R Programming or Python is desirable)Experience with Microsoft applications, PowerBI, Power Automate,Experience with compiling and cleansing data from multiple sources to prepare for analysisComfortable performing data analyses with multiple data sources, extracting insights fromanalysis to drive business strategic decisionsEducation: bachelors degree with a focus in data science, computer science, or similar background. Some engineering or technical background or experience is desirable.","$40.00
            -
            $100.00","Pennsylvania, United States"
Data Analyst,"DATA ANALYST Overview of Opportunity If you enjoy collaborating with a team to analyze data, using it to contribute to business strategies, supporting key stakeholders, a role as a Data Analyst may be perfect for you!  What You’ll Do Develop data collection plans Develop evaluation documentation Develop data collection tools and schedule Provide input on the development of a research/analytics agenda Provide input on use case and user stories Develop public facing data visualizations Work with data providers to maintain relationships and report issues Present data to management and/or stakeholders as necessary  This job might be for you if You have 2 years of related work experience You have data analytics certifications (Microsoft, Power BI, Tableau, Google, Azure) You enjoy interpreting, and analyzing data You have Power BI experience and Tableau You are able to gather and prepare data from multiple sources in support of information analytics and business intelligence reports You demonstrate the ability to convey the key insights revealed by collected data in a visual format that is grouped, summarized, or formatted to be easily understood and actionable. You are experienced in identifying patterns and trends  We get extra excited about Prior experience as a data analyst 2 year degree in Data analytics, Machine learning, or Business Analytics Experience writing and presenting reports to peers and executives Strong analytical skills Strong oral and written communication skills  Why Us Humans First! Good people doing good work! Remote work option Meaningful work in a positive culture 401K option Health, Dental, and Vision coverage available Generous time-off policies Fun team building activities Growth and development opportunities Work-life balance  Hours and Location Work M-F, 8am-5pm Role is primarily remote, reporting in office in the Greater Sacramento area 2x per month  Who We Are Clutch is an award-winning, certified micro and women-owned business that works to match organizations with resources they dream about. Clutch elevates their employees by building on their strengths and promoting work-life balance. Our team of professionals support one another to continuously become the best versions of themselves; truly living out the Clutch core values of drive, optimism, and connection.","$50.00
            -
            $60.00",Greater Sacramento
Data Analyst,"WHY WE WILL LOVE YOUWe set the digital agenda to keep IKEA leading in an uncertain and fast moving environment. We drive the development, provision and operation of our digital products and services through the use of new and existing technology and agile delivery methods to deliver at pace.At the same time, we provide a home for digital skills to both develop and extend the technical, people and business skills needed to ensure continuous development and growth of our digital capability.To support data driven decisions on product and strategy by helping to visualize and present meaningful and actionable insights derived from analysis of business data, e.g. identifying correlations and discover patterns.WHAT YOU'LL BE DOING DAY TO DAY•Support in collecting and analysing business data to perform industry research and derive answers and insights on business questions, presented and reported through using various reporting tools •Leverage data assets by data collection and processing, to provide basis for day-to-day meaningful and actionable strategic and operational insights •Support senior colleagues with problem solving for data quality issues from source systems and propose corrective actions for IT system or process improvements to step up data quality and timeliness over time •Work to automate data cleaning processes, to be able to deliver insights to the business stakeholders on a periodical basis •Support data driven decisions on product and strategy by helping to visualize data and enable change through knowledge of the business drivers that make the product successful •Identify and help share trends and metrics from sources of raw data to increase efficiency of the organisation •Apply good written and verbal communication skills in storytelling, supported by visualisation of data, primarily focused on stakeholders in advanced analytics •Support senior colleagues with medium-scale modelling projects, focused on collecting and cleaning data, in processes that are able to adapt to changing attributes •Work closely with other data analysts and across functions to help produce all required design specifications and ensure that data solutions work together and fulfill business needs •Work across initiatives within INGKA Group, supporting steering towards data-driven solution Qualifications •​​Proven training in computer science, econometrics, mathematics or equivalent •Knowledge of working with large datasets and distributed computing architectures •Experience in data visualisation software / applications • Minimum 2 years of professional experience as a Business Analyst, (Junior) Data/Web Analyst or (Junior) Data Scientist• Familiarity with cloud computing environments, e.g. Amazon Web Services or Google Cloud Platform• Preferred: Experience with digital product development in a retail setting•Preferred: Experience in software engineering •Preferred: Experience in data processing and –analysis languages •Preferred: Experience in working in an Agile or DevOps working set-up •Preferred: Knowledge of IKEA Brand, culture, values and way of working Salary Range: 73,036-105,901.75TOGETHER AS A TEAMThere’s a big difference between doing things right and doing the right things. In our team we gather insights from big data to make sure IKEA does the right things. We’re a diverse group of people who spend our days digging into consumer behaviour and how people live their lives at home. You could say that we know the trends before they’re actually trends – and we use that knowledge to create a better everyday life for our customers.The successful candidate must live within a commutable distance to the IKEA Service Office in Conshohocken, PA.","$73,036.00
            -
            $105,901.00","Conshohocken, PA"
Data Analyst,"How would you like to be a Data Analyst for the largest and highest-performing network of public charter schools in New York City? This is an opportunity to make change for a mission driven organization that supports the education of children K-12th grade.What's the Job?As a Data Analyst in the Public Affairs department, you'll be reporting directly to the Leader of Strategy and Planning. This role comes with a lot of autonomy as you will be the first Data Analyst on the team and will be pulling data from various sources, running campaigns, and telling a story with the data. You will also be delivering weekly, monthly, and ad hoc reports and data visualizations/dashboards.This role will be doing automated reporting on email performance, click through rate, and page views. You will also be involved in the press and advocacy efforts, analyzing how well other organizations are doing in comparison.Who Are We?This organization is the highest performing network of free public charter schools in New York City. Teachers limit direct instruction and instead encourage independent thinking and problem solving which drives student success.Founded in 2006 and now with 47 public charter schools, this organization brings light to learning in a new effective way.What Skills Do I Need?1-3 years of Data Analyst experienceAble to tell a story with dataWorking with very large data setsSQLIdeally Looker (Tableau or PowerBI is fine)Bachelors degree, ideally in STEM fieldCompensation:$75,000 - $90,000 base401kFull Benefits Package (Vision, Dental, Health)What's in it For You?This is great opportunity to take your talents to an impactful organization bettering the education experience of children. As a Data Analyst on this team, you will be part of a mission driven company where the sky is the limit.","$75,000.00
            -
            $90,000.00",New York City Metropolitan Area
Data Analyst,"Data Analyst Hybrid/Onsite (2-3x per week): Greensboro, North CarolinaDuration: 6+ month contract with high probability with extensionPay rate: $60+ per hourDescription: The Data Analyst has the responsibility to seek out requested data from various sources within the enterprise. In this role, this Candidate will be responsible for enabling the client to maximize their leverage of enterprise information assets by ensuring their accessibility, timeliness, trustworthiness, and security. This Candidate will use their skills to analyze and prepare data to help the business in decision-making and problem-solving tasks. This Candidate should also have the ability to think strategically about the information that will help stakeholders make data-driven business decisions and to communicate the value of this information effectively.Responsibilities:Mining data from primary and secondary sources, then reorganizing said data in a format that can be easily read and understoodCollaborating with information Architects, Data Engineers, and Business Stakeholders to identify data sources and assist in data extraction for analysisCreating appropriate documentation that allows stakeholders to understand the steps of the data analysis process and duplicate or replicate the analysis if necessarySupporting the data team in identifying, documenting, and revising reporting requirementsSupporting initiatives for data integrity and normalizationProvide data profiling and some basic quality assurance of imported data in order to make it usableUse graphs, infographics, and other methods to visualize dataQualifications: Strong understanding of data and informationBusiness savvyAble to understand information from a business perspective and use that to more effectively develop enabling technologiesStrong problem solving and analytical skillsAble to work independently and proactivelyReporting and data visualization skills using software like Power BI, SAP Business ObjectsGlobal, open, innovative, holistic, and goal-oriented mind-setKnowledge on information modelling methods and technologies preferredAbility to set and meet deadlinesAbility to work in high-pressure situationsTechnical writing skillsExcellent attention to detailEducation & Experience:Bachelor’s Degree in Computer Science or equivalent preferredA broad background in application developmentExperience in (captive) financial services and understand the processes and execution models in financial servicesExperience with Oracle and SQL Server databases and a strong knowledge in writing Oracle SQL scripts and PL / SQLKnowledge of data gathering, cleaning and transforming techniquesOverall information technology experienceExperience in analytics design and usage and / or background working with or as a data modelerGoal-oriented and positive attitude to deliver against targetsBENEFITS OF WORKING AS AN EMPLOYEE AT CRGAll W2 Employees at CRG are offered the following benefits options!Medical, Vision, Dental, Life Insurance, and Long- & Short-Term Disability insurance is offered after 90 days of employment with CRG!We also offer a Flexible Spending Account (FSA) along with a Health Savings Account (HSA) with our medical plan. CRG matches the first 500 dollars of the HSA contributions.Our 30K Life Insurance Policy is FREE (no cost to the employee) if you sign up for it!We also have a 401K plan, with open enrollment quarterly (January, April, July, and October) after working at CRG for 90 days.CRG matches 100% of the first 3% of employee contributions to the 401K plan!Category Code: JN008","$60.00
            -
            $60.00",Greensboro--Winston-Salem--High Point Area
Associate Data Analyst,"Currently seeking an Associate of Data Analytics for a contract opportunity with one of the top digital interactive agencies! The Associate of Data Analytics will create reporting requirements to drive data capture in the digital CRM experience. ResponsibilitiesYou will analyze performance data and uncover impactful insights and actionable recommendations. You will perform basic statistical analysis, such as creating A/B test plans, calculating statistical significance, distributions, etc.You will communicate complex ideas to client contacts, both verbally and written. QualificationsBachelor's or Master's degree in Statistics or Applied Mathematics or equivalent experience1 - 2 years' Data Analysis experienceProficient in SQL","$40.00
            -
            $60.00",New York City Metropolitan Area
Junior Data Analyst,"This is a One Year Contract to Hire, 40 hours per weekHybrid - 2 days per week in office (Wednesday/Thursday)Pay Rate: $30 - $33/hour*W2 - benefits and 401K availableMust-haves - BS Degree in IT, Computer Science, Information Systems, or related field- Ideally 1+ year experience in professional environment and/or internships with relative experience- Strong Excel skills- Strong analytical skills, organizational, and problem-solving skillsPlusses - Experience working within telecom- Experience with SQLDay-to-Day An employer is looking for a financial specialist in the Broomfield, CO area. This individual will be a part of the financial margin assurance team. The primary focus of this role includes validating billing systems and addresses so rates are aligned correctly in the system as well as analyzing financial data for targeting the correct customer billing information.","$30.00
            -
            $33.00",Denver Metropolitan Area
Data Analyst,"Gridiron IT is seeking a Data Analyst local to Washington, DC with an active Secret clearance. Analyst assists the Government with the identification and analysis of programming alternatives. Includes the analysis of past programming decisions to identify issues of resourcing, performance, and achievement of planning guidance. Support the G-6 Resourcing Integration and Budget Division (DANI-RIP).Assist government in identifying and analyzing programming alternatives to facilitate accurate and defendable budget submissions.Inspect, cleanse, transform, and model data from multiple government financial systems.Develop dashboards supported by in-depth analysis of fiscal information that provides senior leadership the data necessary to make informed resourcing decisions.Utilize Army resourcing strategies, programming guidance and DoD and Army investment and resourcing systems to include the Army Portfolio Management Solution (APMS) and cPROBE for data analysis and development of recommended courses of action for senior leadership.Analyze large amounts of information from multiple sources to discover trends and patterns related to programming and execution of funds.Deliver quick turnarounds on data taskers and make thorough explanations to help guide senior leadership in the formulation of the CIO-G6 Budget.Develop and present detailed data briefings and demonstrate data processes to cross functional teams. Supported Technologies: GFEBS Oracle BI reportingSNAP-ITSuite of Microsoft Office Products (Expertise in Excel)Army Portfolio Management Solution (APMS)cPROBE (Tableau based system)Microsoft Power BIRequired Skills and Qualifications:Current DOD Secret clearance.Bachelor’s Degree (Computer Science, Economics, Finance, Statistics, or related field)Three years’ experience developing, implementing, and/or evaluating DoD budgets.Hands on experience utilizing APMS, cPROBE in the development of budgets.Experience with developing and/or managing actions associated with DOD’s Planning, Programming, and Budget Execution processes.Possess strong analytical, interpersonal, and presentation skills and the ability to contribute effectively to working groups through oral and written communication.The ability to effectively manage time and deliverables in order to complete tasks on time.The ability to deliver functional reporting solutions in both an independent and team environment.Must be motivated, self-directed and be able to work independently.A strong work ethic, setting high standards for self and others, while demonstrating enthusiasm for the mission of the team.Technical knowledge regarding data models, data base design development and data mining.The ability to create advanced formulas in excel in order to automate some of the data cleansing processes.Ability to deal with ambiguity and competing objectives in a fast-paced environment. Desired Skills and Qualifications:Experience as an Operations Research Analyst supporting the Army, other services, or federal agencies.Experience as a staff officer in a DOD, Joint Staff, Unified Command Staff, Service Staff headquarters. Preferably in the J8, G8, Comptroller arena.Strong Data Visualization skills.A basic understanding of programing.Demonstrate willingness to support the team on all levels in order to get the job done.","$120,000.00
            -
            $130,000.00","District of Columbia, United States"
Junior Data Analyst,"Must Haves: 1-2 years of Data Analyst experience, preferably in an enterprise environmentSQL experienceExcel experienceDeveloped communication skills, both written and verbal as well as Detail-oriented and analytical Ability to use data to confidently make decisions Plusses:Digital video skills (can teach) Investigation experience  Position Summary/Job Description: On the Enterprise Fraud Prevention team, you will have the opportunity to be a part of a team that really enjoys coming to work! This is a great opportunity for thoseinterested in fraud, investigations, or law enforcement. In this role, you willuse digital tools to investigate and prevent fraud attempted against anenterprise company. Curious individuals with a passion for problem-solving andpuzzles will do well in this role! · Retrieve and analyze data in relation to fraud investigations · Reviewing transaction data for potential fraud · Assist with ongoing investigations","$22.00
            -
            $24.00","Richfield, MN"
Data Analyst,"*This is a mostly remote position with occasional site visits to Pennsylvania. Only local or semi-local (driving distance) will be considered. Must also have permanent work authorization in the United States. Sponsorship will NOT be provided*Scope of Work:Build new and/or enhance existing PowerBI dashboards supporting various DER Mgmt. work functions (to include DER Financials & Material Processes)Building & reporting out on business key performance indicatorsPerforming data aggregation, data cleansing, and data analysis for various DER Mgmt. processes& focus areas, including but not limited to o Financialso Material Tracking & Processeso End-to-End Communication Monitoring• Business support of various projects, to include regulatory & customer reportingSkillsets:Experience in data science or data analyticsExperience with SQL (R Programming or Python is desirable)Experience with Microsoft applications, PowerBI, Power Automate,Experience with compiling and cleansing data from multiple sources to prepare for analysisComfortable performing data analyses with multiple data sources, extracting insights fromanalysis to drive business strategic decisionsEducation: bachelors degree with a focus in data science, computer science, or similar background. Some engineering or technical background or experience is desirable.","$40.00
            -
            $100.00","Pennsylvania, United States"
Data Analyst,"Overview - Minimum 5 years in a quantitative data analytics role with emphasis on data preparation, deep-dive data analysis (business facing) and presentation- Experience working with databases, SQL and at least one programming language such as Python, along with statistical and mathematical algorithms to help build models- Strong communication skills- Bachelor's Degree in Computer Science, Information Systems, Mathematics, Economics, Advanced Analytics or other related fields as well as equivalent work experience- Previous experience mentoring and leading other data scientists/analysts Nice to Have - Previous work experience in the Heathcare industry Day-to-Day A client in Burbank is looking for a Senior Data Analyst to join their Advanced Analytics team (agile). This role will lead the effort in translating data into actionable insights that yields business value, working closely with business stakeholders to answer business questions by preparing and modeling data to perform analyses with the objective of understanding data and helping drive decisions. This person will be expected to: develop advanced reports and dashboards to support self-service analytics across business units, work closely with the data engineers and data scientists, build data sets that can be used to create predictive models, and mentor junior analysts with hypothesis creation and validation using statistical and mathematical algorithms. This person should have previous experience with analysis in understanding data to maximize revenue cost and expenses and have worked in supply chain, ecommerce, growth, marketing analyst, finance, FPNA -- pure analysis as opposed to data wrangling and business intelligence.","$130,000.00
            -
            $150,000.00","Burbank, CA"
Data Analyst,"Junior Data AnalystMorris Plains, NJ (Hybrid Remote - Must commute to office 3x/week)12-month CTHAs the Jr. Data Analyst, you will analyze data to promote product sales and growth alongside a fast-expanding medical product analytics team of a Fortune 15 company. You will manipulate data surrounding a pharmaceutical product that is designed to help reduce costs for clients and increase the value, health and safety of patients. You will be responsible for the data cleansing of massive datasets in a Teradata database utilizing SQL. This is a great opportunity to be mentored and trained on new technologies in an agile environment.Minimum Qualifications:· Bachelor’s degree in Statistics, Informatics, Computer Science, Mathematics or related field· Solid understanding and hands on experience with SQL· Proven ability to tell a data story through visualization tools specifically Tableau· Data Presentation experience through classroom or internship projects· Passion for Healthcare analytics Responsibilities:· Write SQL to extract, manipulate and format data from Teradata platform· Analyze pharmaceutical and product data and visualize this analysis within Tableau dashboards· Pull data and listen to needs of Product Owners to support the value and sale of products and overall growth of the company· You will be paired with senior technology leaders to learn the environment and be trained on new technologies What’s In It For You? · Opportunity to start your career at a Fortune 15 Healthcare Company· You will be trained and mentored by senior technologists· You will attend networking events with senior leadership· Weekly paychecks","$28.00
            -
            $30.00","Morris Plains, NJ"
Data Analyst,"• Track social media campaign performance across multiple ABC brands and social media platforms.• Prepare reports that translate content performance into actionable insights to inform and optimize future marketing efforts.Qualifications:• Experience tracking owned, paid, and competitive performance using leading social measurement tools (e.g. ListenFirst, Shareablee, Sprinklr) and native analytics offerings (e.g. Meta Business Suite, Twitter Analytics, YouTube Studio).• Proficiency in Excel, PowerPoint, and other MS Office applications.The company requires on-site workers to be fully vaccinated absent a legally required exemption approved by the vendor. Exceptions to the vendor vaccine requirement apply in states that have laws concerning employer vaccine mandates. Vendor must ensure that any unvaccinated workers follow applicable safety protocols when they are on-site. Specifically, for any of their workers who are not verified as fully vaccinated, it is the vendor's responsibility to ensure that at all times when performing services on-site at a location or property, those individuals, at a minimum, will wear a disposable face mask certified by ASTM International with an ASTM Level 1 or higher rating (to be changed every day). If the individuals regularly work within three feet of others, the vendor must also implement a secondary mitigation measure such as a face shield or safety glasses. Please note that workers may only remove the face mask if the worker is alone in an office with the door shut, or the worker is six feet of distance from others and actively eating or drinking. Additional safety protocols may be required, as determined in the sole discretion of The Company or its affiliates. If requested, the vendor must inform its contact of any safety protocols the vendor has implemented for any of its workers while on-site at a location or property. Basic Qualifications: Please note that this is a research / analytics function, not a marketing / creative one and that prior experience with social media analytics and reporting is required.Preferred Qualifications Qualifications:• Experience tracking owned, paid, and competitive performance using leading social measurement tools (e.g. ListenFirst, Shareablee, Sprinklr) and native analytics offerings (e.g. Meta Business Suite, Twitter Analytics, YouTube Studio).• Proficiency in Excel, PowerPoint, and other MS Office applications.Required Education: BA/BS Degree","$35.00
            -
            $37.00","Burbank, CA"
Data Analyst,"Data AnalystLarge Bank***W2 onlyLocation: Charlotte, NC Uptown for 3 days a week, 2 days a week remoteContract Length: contract that will convert full time! W2 candidates only at this timeRequired Skills:Data-driven, analytical mindset and approach to problem solving3+ years SQL queries and data analysisProficiency with big data including coding skills using multiple common data science tools (eg SAS, SQL, Python, R, Matlab, Jupyter, Tableau)Experience with large data sets to develop statistical relationships and models and/or advance analytics knowledge (data mining, statistics, trend and pattern identification, etc)Intellectual curiosity with ability to learn and explore new data and analytical conceptsHighly organized with close attention to detailProven history of being a team player working in a collaborative environment; comfortable engaging with team membersDemonstrated ability to drive action and sustain momentum to achieve result Desired Skills:Prior experience with a large bank or enterprise companyStrong relationship management and communications (written and verbal) skillsExposure to Data Management and Application conceptsData science expertise​Job Description Summary:The Retention and Resiliency Data Analytics within Last Good Data Copy Data Operations is responsible for delivering data analytics and metrics reporting in support of the bank’s efforts to mitigate retention and resiliency risk. This team consults and supports multiple stakeholders across the Enterprise Data Management Operations (EDMO) team.In this role, the data analyst will partner with business partners to analyze big data to address complex business needs related to the operational execution for both bank records and data retained for resiliency purposes across the enterprise. Primary responsibilities will include data gathering, data analysis, and presenting meaningful insights and findings to business partners and stakeholders.Role is expected to evolve as the team matures from metrics reporting to analytics to data science.","$90,000.00
            -
            $135,000.00","Charlotte, NC"
Data Analyst,"DATA ANALYST Overview of Opportunity If you enjoy collaborating with a team to analyze data, using it to contribute to business strategies, supporting key stakeholders, a role as a Data Analyst may be perfect for you!  What You’ll Do Develop data collection plans Develop evaluation documentation Develop data collection tools and schedule Provide input on the development of a research/analytics agenda Provide input on use case and user stories Develop public facing data visualizations Work with data providers to maintain relationships and report issues Present data to management and/or stakeholders as necessary  This job might be for you if You have 2 years of related work experience You have data analytics certifications (Microsoft, Power BI, Tableau, Google, Azure) You enjoy interpreting, and analyzing data You have Power BI experience and Tableau You are able to gather and prepare data from multiple sources in support of information analytics and business intelligence reports You demonstrate the ability to convey the key insights revealed by collected data in a visual format that is grouped, summarized, or formatted to be easily understood and actionable. You are experienced in identifying patterns and trends  We get extra excited about Prior experience as a data analyst 2 year degree in Data analytics, Machine learning, or Business Analytics Experience writing and presenting reports to peers and executives Strong analytical skills Strong oral and written communication skills  Why Us Humans First! Good people doing good work! Remote work option Meaningful work in a positive culture 401K option Health, Dental, and Vision coverage available Generous time-off policies Fun team building activities Growth and development opportunities Work-life balance  Hours and Location Work M-F, 8am-5pm Role is primarily remote, reporting in office in the Greater Sacramento area 2x per month  Who We Are Clutch is an award-winning, certified micro and women-owned business that works to match organizations with resources they dream about. Clutch elevates their employees by building on their strengths and promoting work-life balance. Our team of professionals support one another to continuously become the best versions of themselves; truly living out the Clutch core values of drive, optimism, and connection.","$50.00
            -
            $60.00",Greater Sacramento
Data Analyst,"Reinsurance company - subsidiary of global huge company -providing global risk and reinsurance solutionsSeeking candidates from tech/startup companies, someone that works in a creative agile environment. You will be working in the Data Science, Data Strategy Team. RoleWe are looking for a talented and self-motivated data analyst to join our Data Strategy Team within Guy Carpenter and cultivate the firm’s unique data assets to deliver transformative colleague and client experiences. The Data Analyst will be part of a cross-functional team working with data engineers, data scientists, and product managers, and be uniquely positioned to leverage data to power one of the world’s largest and most respected risk management and reinsurance firms.The Data Strategy group has a start-up culture and a mandate (within a $2 billion company) to manage the collection, storage, analysis, fidelity, and monetization of massive amounts of client, internal, and third-party data across the GC organization.ResponsibilitiesPerform data exploration and analysis on structured and unstructured data sets.Leverage strong analytical skills and business knowledge to synthesize complex data sets.Develop critical insights to inform and influence various areas of the business in a data-driven approach.Collaborate with internal teams on translating business requirements into technical designsWrite presentation deck and communicate results to team members and stakeholdersRequired Qualifications· 2+ years of experience in data, analytics or other relevant roles. Experience providing data analytics to a data science team.· Must be highly proficient in SQL.· Demonstrated analytical and quantitative capabilities in exploratory data analysis, especially in data science notebooks.· Background in statistics and probability.· High degree of organization, attention to detail, and passion for data.· Eagerness and ability to learn the business quickly.· Communicates effectively to technical and business leaders.· Experience working in agile technology teams amongst product managers, data engineers and data scientists.· Bachelor’s degree in Analytics, Business, Finance, or related field.Preferred Qualifications· Knowledge of insurance, risk analysis, and/or actuarial sciences.· Experience with ELT frameworks (e.g., dbt). ETL· Experience with orchestration engines (e.g. dagster, airflow).· Dashboarding capabilities (e.g., PowerBI, Tableau, Qlik).","$90,000.00
            -
            $120,000.00",New York City Metropolitan Area
Data Analyst,"WHY WE WILL LOVE YOUWe set the digital agenda to keep IKEA leading in an uncertain and fast moving environment. We drive the development, provision and operation of our digital products and services through the use of new and existing technology and agile delivery methods to deliver at pace.At the same time, we provide a home for digital skills to both develop and extend the technical, people and business skills needed to ensure continuous development and growth of our digital capability.To support data driven decisions on product and strategy by helping to visualize and present meaningful and actionable insights derived from analysis of business data, e.g. identifying correlations and discover patterns.WHAT YOU'LL BE DOING DAY TO DAY•Support in collecting and analysing business data to perform industry research and derive answers and insights on business questions, presented and reported through using various reporting tools •Leverage data assets by data collection and processing, to provide basis for day-to-day meaningful and actionable strategic and operational insights •Support senior colleagues with problem solving for data quality issues from source systems and propose corrective actions for IT system or process improvements to step up data quality and timeliness over time •Work to automate data cleaning processes, to be able to deliver insights to the business stakeholders on a periodical basis •Support data driven decisions on product and strategy by helping to visualize data and enable change through knowledge of the business drivers that make the product successful •Identify and help share trends and metrics from sources of raw data to increase efficiency of the organisation •Apply good written and verbal communication skills in storytelling, supported by visualisation of data, primarily focused on stakeholders in advanced analytics •Support senior colleagues with medium-scale modelling projects, focused on collecting and cleaning data, in processes that are able to adapt to changing attributes •Work closely with other data analysts and across functions to help produce all required design specifications and ensure that data solutions work together and fulfill business needs •Work across initiatives within INGKA Group, supporting steering towards data-driven solution Qualifications •​​Proven training in computer science, econometrics, mathematics or equivalent •Knowledge of working with large datasets and distributed computing architectures •Experience in data visualisation software / applications • Minimum 2 years of professional experience as a Business Analyst, (Junior) Data/Web Analyst or (Junior) Data Scientist• Familiarity with cloud computing environments, e.g. Amazon Web Services or Google Cloud Platform• Preferred: Experience with digital product development in a retail setting•Preferred: Experience in software engineering •Preferred: Experience in data processing and –analysis languages •Preferred: Experience in working in an Agile or DevOps working set-up •Preferred: Knowledge of IKEA Brand, culture, values and way of working Salary Range: 73,036-105,901.75TOGETHER AS A TEAMThere’s a big difference between doing things right and doing the right things. In our team we gather insights from big data to make sure IKEA does the right things. We’re a diverse group of people who spend our days digging into consumer behaviour and how people live their lives at home. You could say that we know the trends before they’re actually trends – and we use that knowledge to create a better everyday life for our customers.The successful candidate must live within a commutable distance to the IKEA Service Office in Conshohocken, PA.","$73,036.00
            -
            $105,901.00","Conshohocken, PA"
Junior Data Analyst,"Must Haves: 1-2 years of Data Analyst experience, preferably in an enterprise environmentSQL experienceExcel experienceDeveloped communication skills, both written and verbal as well as Detail-oriented and analytical Ability to use data to confidently make decisions Plusses:Digital video skills (can teach) Investigation experience  Position Summary/Job Description: On the Enterprise Fraud Prevention team, you will have the opportunity to be a part of a team that really enjoys coming to work! This is a great opportunity for thoseinterested in fraud, investigations, or law enforcement. In this role, you willuse digital tools to investigate and prevent fraud attempted against anenterprise company. Curious individuals with a passion for problem-solving andpuzzles will do well in this role! · Retrieve and analyze data in relation to fraud investigations · Reviewing transaction data for potential fraud · Assist with ongoing investigations","$22.00
            -
            $24.00","Richfield, MN"
Data Analyst,"Data Analyst Hybrid/Onsite (2-3x per week): Greensboro, North CarolinaDuration: 6+ month contract with high probability with extensionPay rate: $60+ per hourDescription: The Data Analyst has the responsibility to seek out requested data from various sources within the enterprise. In this role, this Candidate will be responsible for enabling the client to maximize their leverage of enterprise information assets by ensuring their accessibility, timeliness, trustworthiness, and security. This Candidate will use their skills to analyze and prepare data to help the business in decision-making and problem-solving tasks. This Candidate should also have the ability to think strategically about the information that will help stakeholders make data-driven business decisions and to communicate the value of this information effectively.Responsibilities:Mining data from primary and secondary sources, then reorganizing said data in a format that can be easily read and understoodCollaborating with information Architects, Data Engineers, and Business Stakeholders to identify data sources and assist in data extraction for analysisCreating appropriate documentation that allows stakeholders to understand the steps of the data analysis process and duplicate or replicate the analysis if necessarySupporting the data team in identifying, documenting, and revising reporting requirementsSupporting initiatives for data integrity and normalizationProvide data profiling and some basic quality assurance of imported data in order to make it usableUse graphs, infographics, and other methods to visualize dataQualifications: Strong understanding of data and informationBusiness savvyAble to understand information from a business perspective and use that to more effectively develop enabling technologiesStrong problem solving and analytical skillsAble to work independently and proactivelyReporting and data visualization skills using software like Power BI, SAP Business ObjectsGlobal, open, innovative, holistic, and goal-oriented mind-setKnowledge on information modelling methods and technologies preferredAbility to set and meet deadlinesAbility to work in high-pressure situationsTechnical writing skillsExcellent attention to detailEducation & Experience:Bachelor’s Degree in Computer Science or equivalent preferredA broad background in application developmentExperience in (captive) financial services and understand the processes and execution models in financial servicesExperience with Oracle and SQL Server databases and a strong knowledge in writing Oracle SQL scripts and PL / SQLKnowledge of data gathering, cleaning and transforming techniquesOverall information technology experienceExperience in analytics design and usage and / or background working with or as a data modelerGoal-oriented and positive attitude to deliver against targetsBENEFITS OF WORKING AS AN EMPLOYEE AT CRGAll W2 Employees at CRG are offered the following benefits options!Medical, Vision, Dental, Life Insurance, and Long- & Short-Term Disability insurance is offered after 90 days of employment with CRG!We also offer a Flexible Spending Account (FSA) along with a Health Savings Account (HSA) with our medical plan. CRG matches the first 500 dollars of the HSA contributions.Our 30K Life Insurance Policy is FREE (no cost to the employee) if you sign up for it!We also have a 401K plan, with open enrollment quarterly (January, April, July, and October) after working at CRG for 90 days.CRG matches 100% of the first 3% of employee contributions to the 401K plan!Category Code: JN008","$60.00
            -
            $60.00",Greensboro--Winston-Salem--High Point Area
